,image_id,melanoma,diagnosis,relative_color_variance,r_average,g_average,b_average,r_std,g_std,b_std,average_std,r_range,g_range,b_range,r_pct,g_pct,b_pct,r_low,b_high
97,ISIC_0000107,0.0,not cancerous,0.061040997267287574,0.42105263157894735,0.27564102564102566,0.11392405063291139,0.5609664646192906,0.5648074812729615,0.35433958867001125,0.5294876235102373,0.6936936936936937,0.587378640776699,0.4396135265700483,0.5299,0.3056,0.1645,0.0199,0.0
98,ISIC_0000108,0.0,not cancerous,0.049644634095183736,0.42105263157894735,0.20512820512820512,0.10759493670886076,0.5952467023682418,0.5059058161171812,0.3060455523819656,0.5023388000407456,0.8783783783783784,0.8980582524271845,0.7632850241545893,0.5575,0.2758,0.1667,0.0163,0.0002
99,ISIC_0000109,0.0,not cancerous,0.03886896382001571,0.6842105263157895,0.42948717948717946,0.379746835443038,0.4103086196605268,0.47366954530273386,0.5037622044537561,0.4982031170418662,0.47297297297297297,0.5145631067961165,0.6908212560386473,0.4998,0.2746,0.2256,0.0,0.0653
100,ISIC_0000110,0.0,not cancerous,0.051426826946037195,0.6210526315789474,0.5448717948717948,0.45569620253164556,0.16881184373134703,0.34578748986115754,0.31252076700848685,0.27581745950901493,0.3108108108108108,0.42718446601941745,0.5362318840579711,0.4456,0.3085,0.2459,0.0,0.0324
101,ISIC_0000111,0.0,not cancerous,0.05175203464555464,0.6105263157894737,0.532051282051282,0.5506329113924051,0.8220901394715382,0.8360627892552126,0.7413007717552317,0.892017928083936,0.8918918918918919,0.9271844660194175,0.9758454106280193,0.4292,0.2937,0.2771,0.0026,0.2419
102,ISIC_0000112,0.0,not cancerous,0.04020790197289917,0.631578947368421,0.5448717948717948,0.4177215189873418,0.263149753255597,0.4245240708049048,0.491716930329244,0.41628195986553934,0.38738738738738737,0.558252427184466,0.6763285024154589,0.4562,0.3118,0.2321,0.0,0.0796
103,ISIC_0000113,0.0,not cancerous,0.014141248430536746,0.5157894736842106,0.4166666666666667,0.569620253164557,0.33113687378624457,0.30559664106111933,0.20018495936622774,0.28047061220332076,0.5495495495495496,0.5436893203883495,0.6859903381642513,0.4178,0.2718,0.3105,0.0,0.0742
104,ISIC_0000116,0.0,not cancerous,0.024601489183592545,0.6526315789473685,0.5064102564102564,0.3860759493670886,0.25675373479390323,0.47987403979197474,0.5296434212572326,0.44913109911378224,0.47297297297297297,0.6941747572815534,0.7874396135265701,0.4752,0.301,0.2238,0.0,0.0679
105,ISIC_0000118,0.0,not cancerous,0.11050086769656516,0.5105263157894737,0.2692307692307692,0.1962025316455696,0.4654734381962017,0.5096216422539244,0.44235242124904867,0.5077987165121728,0.6036036036036037,0.5145631067961165,0.5362318840579711,0.5372,0.2707,0.1921,0.0,0.0018
106,ISIC_0000119,0.0,not cancerous,0.09328048212469463,0.30526315789473685,0.23717948717948717,0.24050632911392406,0.5590732162523434,0.4404942983920989,0.3607018635065349,0.4871284506468371,0.6441441441441441,0.5388349514563107,0.5990338164251208,0.4581,0.2923,0.2496,0.03,0.0005
107,ISIC_0000120,0.0,not cancerous,0.05391436822119648,0.5631578947368421,0.44871794871794873,0.3670886075949367,0.3504560778148618,0.5210611193282123,0.44320519850395695,0.4657695833757767,0.6351351351351351,0.7718446601941747,0.855072463768116,0.4656,0.3004,0.2341,0.0,0.0435
108,ISIC_0000121,0.0,not cancerous,0.02569194804176311,0.6052631578947368,0.5448717948717948,0.4810126582278481,0.11431958234201213,0.25924328450784867,0.2830205664994394,0.21077518590200672,0.24774774774774774,0.3932038834951456,0.5458937198067633,0.4365,0.3082,0.2553,0.0,0.0583
109,ISIC_0000122,0.0,not cancerous,0.035917964197758244,0.6421052631578947,0.5512820512820513,0.44936708860759494,0.31807749539718705,0.5129653132305931,0.5422943145454993,0.4909218702251196,0.5720720720720721,0.8737864077669902,1.0,0.4509,0.3079,0.2413,0.0,0.1212
110,ISIC_0000123,0.0,not cancerous,0.08974199495952111,0.47368421052631576,0.26282051282051283,0.2468354430379747,0.6439532909061867,0.5282007729376401,0.4035551481720941,0.570398288682897,0.8513513513513513,0.8009708737864077,0.8115942028985508,0.5101,0.2686,0.2213,0.0062,0.0116
111,ISIC_0000124,0.0,not cancerous,0.061851507554203405,0.5157894736842106,0.28205128205128205,0.24050632911392406,0.5620190165533128,0.4882713869936543,0.40684677016752735,0.5244636854436182,0.6756756756756757,0.5485436893203883,0.6280193236714976,0.5225,0.2683,0.2092,0.0009,0.0026
112,ISIC_0000125,0.0,not cancerous,0.38702055845351335,0.38421052631578945,0.1794871794871795,0.17721518987341772,0.37872029188980155,0.2456624838971325,0.18583996922799925,0.2724111235611694,0.481981981981982,0.3640776699029126,0.4057971014492754,0.5304,0.2574,0.2122,0.0,0.0
113,ISIC_0000126,0.0,not cancerous,0.08688884667442358,0.4473684210526316,0.3782051282051282,0.310126582278481,0.6660451117705908,0.610855479746171,0.49644894384928273,0.6472730976876846,0.8963963963963963,0.9660194174757282,0.9033816425120773,0.4561,0.3067,0.2372,0.0135,0.0379
114,ISIC_0000127,0.0,not cancerous,0.03778604418035455,0.4789473684210526,0.41025641025641024,0.5,0.5975485292015906,0.6554892886110979,0.6664331486467686,0.7060140572476317,0.8018018018018018,0.6747572815533981,0.7729468599033816,0.4194,0.285,0.2956,0.0225,0.2267
115,ISIC_0000128,0.0,not cancerous,0.05022630083304944,0.4105263157894737,0.23717948717948717,0.08227848101265822,0.44882428603855434,0.4630812538766162,0.3096268894908707,0.4294468778649282,0.5405405405405406,0.46601941747572817,0.3188405797101449,0.5501,0.2965,0.1534,0.005,0.0
116,ISIC_0000129,0.0,not cancerous,0.10752899547867112,0.24736842105263157,0.1282051282051282,0.08227848101265822,0.5707286315984161,0.4346715015029343,0.2925451554558921,0.4614872160537842,0.6126126126126126,0.49029126213592233,0.391304347826087,0.5286,0.2807,0.1906,0.1188,0.0
117,ISIC_0000130,0.0,not cancerous,0.056222617830132694,0.26842105263157895,0.2948717948717949,0.310126582278481,0.7047978545427033,0.5852836490290567,0.4552357413515128,0.6367260873994092,0.7432432432432432,0.6407766990291263,0.6763285024154589,0.4075,0.3119,0.2806,0.1494,0.0436
118,ISIC_0000131,0.0,not cancerous,0.10638425868518721,0.5736842105263158,0.33974358974358976,0.5189873417721519,0.4206996275714802,0.5705081349301017,0.5995187782860978,0.5765875522053581,0.8108108108108109,1.0,1.0,0.4588,0.2458,0.2954,0.0001,0.1787
119,ISIC_0000132,0.0,not cancerous,0.14931263200800385,0.6368421052631579,0.3333333333333333,0.21518987341772153,0.2501492236168442,0.27712009160742407,0.23213218865855353,0.25088316186207604,0.34234234234234234,0.2766990291262136,0.32367149758454106,0.5498,0.2699,0.1803,0.0,0.0
120,ISIC_0000133,0.0,not cancerous,0.06556501283916033,0.5421052631578948,0.34615384615384615,0.22784810126582278,0.3410688614448209,0.4896817596259363,0.4480796143679055,0.45283487827238467,0.3918918918918919,0.558252427184466,0.6183574879227053,0.5171,0.2893,0.1937,0.0,0.0058
121,ISIC_0000134,0.0,not cancerous,0.09060553909479623,0.2894736842105263,0.28205128205128205,0.24050632911392406,0.4794676710186719,0.514734481606947,0.41906881961551373,0.505610675359071,0.5540540540540541,0.5776699029126213,0.6135265700483091,0.4375,0.3165,0.2461,0.0311,0.0078
122,ISIC_0000135,0.0,not cancerous,0.0815415926011799,0.4473684210526316,0.4423076923076923,0.379746835443038,0.721072056091266,0.6386239801517247,0.4545286400576157,0.6619863502088215,0.8423423423423423,0.7281553398058253,0.7004830917874396,0.4266,0.3166,0.2568,0.0285,0.0711
123,ISIC_0000136,0.0,not cancerous,0.05861129792775955,0.5842105263157895,0.5512820512820513,0.5506329113924051,0.9007843697719191,0.8117028484183405,0.6522763914918691,0.8782010797596007,0.9054054054054054,0.8786407766990292,0.8985507246376812,0.4171,0.3045,0.2784,0.0251,0.2238
124,ISIC_0000137,0.0,not cancerous,0.04227095172299158,0.5210526315789473,0.30128205128205127,0.22151898734177214,0.3250468688261356,0.44834581802566925,0.4028071266644297,0.4128715493531629,0.4099099099099099,0.48058252427184467,0.48792270531400966,0.5226,0.2775,0.1998,0.0,0.0
125,ISIC_0000138,0.0,not cancerous,0.08408583103524628,0.2578947368421053,0.28205128205128205,0.3291139240506329,0.5326635785084365,0.5112667589102533,0.433917946787354,0.5320220026484669,0.7657657657657657,0.7524271844660194,0.855072463768116,0.403,0.3039,0.2931,0.0656,0.04
126,ISIC_0000139,1.0,cancerous,0.03303791474260977,0.45263157894736844,0.33974358974358976,0.43670886075949367,0.5194057957612086,0.47489288611097863,0.45010762016220773,0.5204420902516044,0.8378378378378378,0.7669902912621359,0.893719806763285,0.4401,0.2722,0.2876,0.0017,0.0888
127,ISIC_0000140,1.0,cancerous,0.050518148508477696,0.39473684210526316,0.41025641025641024,0.5189873417721519,0.7175192729657248,0.6100520062980105,0.612911145847826,0.7160965671793826,1.0,0.941747572815534,0.9855072463768116,0.3892,0.2954,0.3154,0.0543,0.1962
128,ISIC_0000141,1.0,cancerous,0.06635726733472723,0.3157894736842105,0.24358974358974358,0.22784810126582278,0.6455455699501468,0.47368672169473736,0.3257265383954366,0.5193541815218499,0.7522522522522522,0.6310679611650486,0.6086956521739131,0.4648,0.2957,0.2394,0.0938,0.0018
129,ISIC_0000142,1.0,cancerous,0.10178778381408525,0.46842105263157896,0.391025641025641,0.379746835443038,0.815667218723991,0.5982709098716542,0.47964710407647176,0.6962554751960884,0.9459459459459459,0.970873786407767,0.9951690821256038,0.4442,0.2977,0.2581,0.0302,0.0448
130,ISIC_0000143,1.0,cancerous,0.034290318410099524,0.43157894736842106,0.3717948717948718,0.2721518987341772,0.605698240422366,0.644364712056873,0.5387882706299258,0.6523887134562494,0.7162162162162162,0.6747572815533981,0.6618357487922706,0.4612,0.313,0.2258,0.0251,0.0468
131,ISIC_0000145,1.0,cancerous,0.04045805616040789,0.5578947368421052,0.28846153846153844,0.17088607594936708,0.4614364139252957,0.46302972470060594,0.35211025542397434,0.4521483141489253,0.6441441441441441,0.7281553398058253,0.7294685990338164,0.553,0.2736,0.1734,0.0,0.0061
132,ISIC_0000146,1.0,cancerous,0.11860832395524999,0.5473684210526316,0.3076923076923077,0.4240506329113924,0.5808607050080287,0.8289097762297819,0.6968515987527519,0.7736029336864622,0.9144144144144144,1.0,1.0,0.4793,0.248,0.2727,0.009,0.1525
133,ISIC_0000147,1.0,cancerous,0.09966734786114052,0.5578947368421052,0.4551282051282051,0.5569620253164557,0.7895215596600225,0.747069993797414,0.6857785889073486,0.824164204950596,0.9009009009009009,0.9951456310679612,1.0,0.4256,0.2798,0.2946,0.0088,0.2409
134,ISIC_0000148,1.0,cancerous,0.038816471895829076,0.29473684210526313,0.25,0.37341772151898733,0.6143372369671035,0.416519872131304,0.46619253778981745,0.5446857492105531,0.8468468468468469,0.6601941747572816,0.927536231884058,0.4143,0.2754,0.3102,0.0843,0.0691
135,ISIC_0000149,1.0,cancerous,0.03191831232215461,0.6736842105263158,0.532051282051282,0.43037974683544306,0.39285744310586895,0.5868905959253782,0.6721128743176554,0.6012895996740348,0.5720720720720721,0.6796116504854369,0.7777777777777778,0.4651,0.3004,0.2345,0.0,0.169
136,ISIC_0000150,1.0,cancerous,0.06931858476813364,0.5052631578947369,0.3525641025641026,0.2468354430379747,0.5102068953921429,0.5722486759864498,0.4528214487392482,0.5524946521340531,0.7162162162162162,0.6893203883495146,0.6086956521739131,0.4973,0.2971,0.2056,0.0001,0.0106
137,ISIC_0000151,1.0,cancerous,0.09118316578961733,0.3368421052631579,0.23717948717948717,0.12025316455696203,0.5368014863512934,0.5093430030058685,0.3256839813731187,0.488102271569726,0.6216216216216216,0.5533980582524272,0.42995169082125606,0.5122,0.3065,0.1814,0.0419,0.0
138,ISIC_0000152,1.0,cancerous,0.040708726119816185,0.3263157894736842,0.3141025641025641,0.22784810126582278,0.560019840435817,0.47019228016603853,0.3729059080604637,0.503141489253336,0.8198198198198198,0.8155339805825242,0.8309178743961353,0.4501,0.321,0.2289,0.0486,0.0052
139,ISIC_0000153,1.0,cancerous,0.015087614620155405,0.5842105263157895,0.532051282051282,0.3291139240506329,0.23271822377657655,0.3119690824943938,0.3788802592704745,0.3171274320057044,0.31981981981981983,0.4563106796116505,0.6376811594202898,0.4599,0.3288,0.2113,0.0,0.0043
140,ISIC_0000154,1.0,cancerous,0.08462956543150678,0.531578947368421,0.27564102564102566,0.20253164556962025,0.3938780485754399,0.3639333937687867,0.3275090229071357,0.37939492716715906,0.5180180180180181,0.4320388349514563,0.4444444444444444,0.5392,0.2681,0.1927,0.0,0.0
141,ISIC_0000155,1.0,cancerous,0.10999644094981079,0.5157894736842106,0.48717948717948717,0.4430379746835443,1.0,0.8294460613578892,0.6870978565992029,0.9390322909239075,1.0,0.941747572815534,1.0,0.428,0.3101,0.2619,0.0615,0.1623
142,ISIC_0000156,1.0,cancerous,0.08716561923940354,0.4842105263157895,0.38461538461538464,0.2848101265822785,0.6976082186483282,0.6557774702991555,0.5093126222491386,0.6813425690129368,0.8963963963963963,0.9271844660194175,0.9903381642512077,0.4737,0.3046,0.2217,0.0105,0.0442
143,ISIC_0000157,1.0,cancerous,0.10317969212110367,0.531578947368421,0.40384615384615385,0.3670886075949367,0.65082346215605,0.5377050431795409,0.3989835418900229,0.5746582458999695,0.7207207207207207,0.6407766990291263,0.7198067632850241,0.4655,0.2911,0.2434,0.0018,0.0415
144,ISIC_0000159,1.0,cancerous,0.1390180723118047,0.5421052631578948,0.358974358974359,0.41139240506329117,0.7724335639643881,0.8379102056395821,0.6200983721938964,0.8223347254762147,0.8108108108108109,0.8592233009708737,0.9516908212560387,0.4665,0.2696,0.2638,0.0013,0.1112
145,ISIC_0000160,1.0,cancerous,0.1498412721395502,0.7157894736842105,0.44871794871794873,0.31645569620253167,0.49719964018192675,0.725210172241042,0.6614114200132581,0.6882102475297952,0.5945945945945946,0.9805825242718447,0.9130434782608695,0.5172,0.284,0.1989,0.0,0.0904
146,ISIC_0000161,1.0,cancerous,0.13479540910307478,0.5210526315789473,0.3333333333333333,0.2911392405063291,0.963026170879957,0.8390743833198149,0.659818805293439,0.9162065804217174,0.9324324324324325,0.8058252427184466,0.9178743961352657,0.4966,0.2791,0.2243,0.0626,0.0856
147,ISIC_0000162,1.0,cancerous,0.09418367346938776,0.7421052631578947,0.5448717948717948,0.5379746835443038,0.3911003875610556,0.6448284746409656,0.720402000180049,0.6412305184883366,0.7252252252252253,0.8058252427184466,0.893719806763285,0.461,0.2828,0.2562,0.0,0.2518
148,ISIC_0000163,1.0,cancerous,0.144932259921993,0.5,0.2564102564102564,0.25949367088607594,0.8587226458398137,0.7966047998473209,0.5750877738585307,0.8238137924009372,0.8693693693693694,0.7087378640776699,0.642512077294686,0.518,0.2575,0.2245,0.0232,0.0457
149,ISIC_0000164,1.0,cancerous,0.15671043034281545,0.43157894736842106,0.23717948717948717,0.2721518987341772,0.7267366686563149,0.5416193520683239,0.3946394519964973,0.6049098502597535,0.7702702702702703,0.5776699029126213,0.5652173913043478,0.4969,0.2616,0.2415,0.0136,0.004
150,ISIC_0000165,1.0,cancerous,0.23445614645893173,0.4842105263157895,0.14743589743589744,0.13291139240506328,0.7739367291864581,0.6188367765637673,0.49012104199232337,0.6910644799837018,0.9099099099099099,0.5097087378640777,0.5169082125603864,0.5895,0.2301,0.1804,0.0531,0.0004
151,ISIC_0000166,1.0,cancerous,0.17366882198212172,0.6578947368421053,0.5128205128205128,0.5379746835443038,0.6780788405114797,0.7882570733336515,0.7143458085425038,0.8056616074157075,0.8018018018018018,0.8009708737864077,0.8067632850241546,0.4453,0.2837,0.271,0.0005,0.2819
152,ISIC_0000167,1.0,cancerous,0.3787949643652145,0.8473684210526315,0.7243589743589743,0.5632911392405063,0.5528369301129056,0.8111188510902237,0.7531479920451104,0.7793113985942752,0.6351351351351351,0.8737864077669902,1.0,0.4527,0.3101,0.2372,0.0,0.2813
153,ISIC_0000169,1.0,cancerous,0.14354136826836233,0.6105263157894737,0.27564102564102566,0.3291139240506329,0.5360852129904413,0.24744119471348822,0.2247289035837923,0.3527370887236427,0.5720720720720721,0.32038834951456313,0.3526570048309179,0.5265,0.241,0.2324,0.0,0.0
154,ISIC_0000171,1.0,cancerous,0.1380611832510411,0.7157894736842105,0.5128205128205128,0.4936708860759494,0.5795071837510193,0.8555770790591154,0.8377235266677034,0.840992156463278,0.6711711711711712,0.8592233009708737,0.961352657004831,0.4695,0.2816,0.249,0.0,0.2514
155,ISIC_0000172,1.0,cancerous,0.09583672392179288,0.5263157894736842,0.23076923076923078,0.18354430379746836,0.7516801318212007,0.5445813254449162,0.37009223416183124,0.6058531119486605,0.8513513513513513,0.7961165048543689,0.8019323671497585,0.5569,0.2555,0.1876,0.0114,0.0038
156,ISIC_0000174,1.0,cancerous,0.19875215447335448,0.6368421052631579,0.5384615384615384,0.620253164556962,0.6492261389334926,0.6218426451643685,0.5406951525914772,0.6627462564938372,0.6756756756756757,0.8446601941747572,0.8888888888888888,0.422,0.2863,0.2918,0.0,0.2709
157,ISIC_0000176,1.0,cancerous,0.07173509038688967,0.5842105263157895,0.4166666666666667,0.379746835443038,0.413995914215336,0.4863266377212654,0.4838602492859423,0.4959396964449425,0.4864864864864865,0.47572815533980584,0.5314009661835749,0.4755,0.2843,0.2402,0.0,0.0273
158,ISIC_0000177,0.0,not cancerous,0.1185093683727235,0.4842105263157895,0.3269230769230769,0.4936708860759494,0.6773390276505057,0.4222663295004533,0.31153377145242206,0.5080105938677804,0.7567567567567568,0.8058252427184466,0.8647342995169082,0.4396,0.2554,0.305,0.0,0.0615
159,ISIC_0000179,0.0,not cancerous,0.05032866510796747,0.7157894736842105,0.3269230769230769,0.3291139240506329,0.7407863874433581,0.5494727801898946,0.4433967051043875,0.6336070082509931,0.8018018018018018,0.8640776699029126,0.7971014492753623,0.5416,0.2442,0.2143,0.0002,0.0106
160,ISIC_0000181,0.0,not cancerous,0.08943557239474523,0.5684210526315789,0.3333333333333333,0.4050632911392405,0.7988381575296977,0.6803549787680709,0.39148041149366963,0.6820861770398289,0.7162162162162162,0.7912621359223301,0.8357487922705314,0.4834,0.2567,0.2599,0.0,0.0487
161,ISIC_0000182,0.0,not cancerous,0.07530281725326729,0.7947368421052632,0.38461538461538464,0.15822784810126583,0.30722242305525904,0.4163691015792738,0.4420758006039824,0.41058571865131915,0.47297297297297297,0.7912621359223301,0.6666666666666666,0.5907,0.2707,0.1386,0.0,0.0012
162,ISIC_0000184,0.0,not cancerous,0.12388894518850747,0.6736842105263158,0.3525641025641026,0.25949367088607594,0.6532026330612279,0.5583128966076625,0.3563217638248943,0.5652521136803504,0.6621621621621622,0.8495145631067961,0.7922705314009661,0.5425,0.265,0.1925,0.0,0.0053
